id,type,acct_balance,degree,inDegree,outDegree,pagerank
31542,703-004-5383,9115.988,7,5,2,1.066901491294458
31667,703-004-5397,2865.297,6,4,2,0.8220549785739936
31935,703-004-5399,9013.292,1,0,1,0.27920371738274696
32015,703-004-5382,9245.088,2,1,1,0.5981508890377719
3231,207-008-2399,6332.7183,7,3,4,0.6695282499522545
32598,703-004-5387,9748.686,2,2,0,0.590780230968025
32688,703-004-5384,899.36255,3,1,2,0.4314860782385869
33062,703-004-5394,7570.707,3,3,0,1.3070882332723328
33074,703-004-5390,7651.506,2,1,1,0.7273128231357445
3308,703-004-5396,6243.5854,4,2,2,0.5057956473365036
33206,703-004-5386,5305.147,"","","",0.27920371738274696
33270,703-004-5398,9834.496,2,1,1,0.37751921211565326
33271,703-004-5380,3053.689,5,2,3,0.937140038499454
33316,703-004-5390,8039.1533,5,1,4,0.4722092491862857
33421,703-004-5382,2099.422,2,1,1,0.5465260106900864
33502,703-004-5384,2050.4731,6,5,1,1.3591954688628771
3364,703-004-5395,3497.8604,4,2,2,0.5912397639832491
33923,207-008-2399,4309.892,7,3,4,0.9075731889091748
33937,703-004-5391,8823.072,1,0,1,0.27920371738274696
34337,207-008-2399,6917.1714,5,3,2,1.0811727738123806
34625,703-004-5380,3874.6135,2,1,1,0.4866238781901213
34634,703-004-5392,7214.5464,4,1,3,0.8292604988065502
34791,703-004-5380,4927.9355,4,3,1,1.4776585277429524
35059,703-004-5385,5424.7715,5,3,2,1.3906957517210845
35147,703-004-5399,8046.8237,2,2,0,1.3809755975912386
3569,703-004-5380,9981.01,5,2,3,0.7213210986064347
35843,703-004-5395,2006.2727,2,0,2,0.27920371738274696
36030,703-004-5387,4287.5786,3,2,1,1.9379778954828102
36041,703-004-5385,490.23627,6,2,4,1.3383107639742118
36047,207-008-2399,4410.991,1,0,1,0.27920371738274696
36251,703-004-5381,6907.162,4,1,3,1.1314889164128865
36702,703-004-5399,7536.841,2,0,2,0.27920371738274696
36925,703-004-5395,4122.309,9,7,2,1.954256196575206
37052,703-004-5398,4776.0723,1,0,1,0.27920371738274696
37086,703-004-5390,2807.343,2,1,1,0.3615907414311952
37106,703-004-5395,8780.843,3,0,3,0.27920371738274696
37180,703-004-5383,1243.1317,4,4,0,0.9455855989869811
37318,207-008-2398,1286.4673,6,4,2,2.0069677324527113
37521,703-004-5390,7372.949,3,2,1,0.6983955252659134
38118,703-004-5391,551.34534,6,1,5,0.585258674954134
38458,703-004-5397,6847.0806,3,1,2,1.0338024293909687
38688,703-004-5394,6999.6274,5,2,3,1.3212238648751506
39126,703-004-5397,2713.9146,2,0,2,0.27920371738274696
39289,703-004-5398,5355.409,3,2,1,0.5842981632025968
39543,703-004-5395,542.6192,6,4,2,1.979820304489308
39806,207-008-2398,7460.3623,4,2,2,1.24298911459974
39908,703-004-5389,8533.458,6,4,2,1.4209050996367254
39931,703-004-5397,6964.8643,4,2,2,0.6195353881213548
40028,207-008-2399,403.952,3,2,1,0.8849608133217204
40053,703-004-5380,7357.325,"","","",0.27920371738274696
40163,703-004-5392,4336.4917,2,1,1,0.9966927771789701
40417,703-004-5396,3876.4023,2,1,1,0.4918510501552291
40420,703-004-5388,4178.755,5,3,2,1.0870964547445678
4049,703-004-5387,4207.0977,1,1,0,0.36738513398520634
41378,207-008-2399,2792.5164,1,1,0,0.3978652972704144
41463,703-004-5391,3299.3364,4,1,3,0.5174145991381915
42265,703-004-5398,7540.727,8,0,8,0.27920371738274696
42314,703-004-5392,7367.5083,4,4,0,0.9046346188499153
42335,703-004-5388,1964.6371,3,3,0,1.4004557967891356
42418,703-004-5396,687.8048,4,1,3,0.5165268771580819
42627,703-004-5388,3924.9348,5,4,1,2.446720387468319
42656,703-004-5399,2007.5035,8,4,4,0.6675504953895355
42978,703-004-5392,3029.257,2,1,1,0.35831143730785864
42986,703-004-5391,2291.1704,4,2,2,0.7759168334754684
43060,703-004-5393,5223.4453,4,4,0,1.419456312879567
43104,703-004-5399,9787.494,8,3,5,1.6702403182808019
43154,703-004-5387,9834.017,4,2,2,1.0673871592520066
4335,703-004-5398,4372.8823,3,3,0,0.6747423170083052
43753,703-004-5385,4842.9634,9,3,6,3.364877153480959
44394,703-004-5396,1346.842,4,3,1,0.7937781774955306
44478,703-004-5395,2085.544,3,3,0,2.1564677758786517
44716,703-004-5386,5297.494,3,2,1,0.6221138686619869
44755,703-004-5387,4781.1265,1,0,1,0.27920371738274696
44836,703-004-5396,8937.579,9,6,3,3.6773040906908943
45066,703-004-5382,8893.308,2,1,1,1.586811069166682
45180,703-004-5395,3313.7173,5,4,1,0.8908219219938823
45226,703-004-5388,4764.8604,3,2,1,0.4158623035533773
4523,703-004-5385,8213.781,1,1,0,0.5338756124209357
45275,703-004-5395,5583.914,7,3,4,2.9696943447134165
45382,207-008-2398,4453.569,5,2,3,0.7043515375592002
4553,703-004-5390,7645.6436,1,0,1,0.27920371738274696
45561,703-004-5390,5599.1646,5,2,3,1.310522282321937
45729,207-008-2398,2323.2156,8,2,6,0.5308027892119327
46595,703-004-5395,8816.378,5,4,1,1.5742048975292773
46702,703-004-5383,7010.8013,4,1,3,0.4676625494017165
47000,703-004-5393,6346.6294,4,1,3,0.34969275559044416
47032,703-004-5389,8170.049,2,1,1,0.6072354272619381
47281,703-004-5391,4305.0884,8,2,6,0.7487288162367676
47284,703-004-5386,6551.612,7,3,4,1.2239826307980521
47326,703-004-5388,8619.774,1,1,0,0.9249513640051794
47520,703-004-5394,5791.6265,8,3,5,0.8526488681629969
47559,207-008-2398,9730.701,4,3,1,0.5368198600984696
47735,703-004-5382,849.0479,5,4,1,0.9246893359335705
47807,703-004-5380,2946.4548,2,0,2,0.27920371738274696
48233,703-004-5395,1695.469,7,5,2,3.3148410088740623
4851,703-004-5382,7778.9688,6,2,4,1.7041199683597503
48725,703-004-5395,4686.382,7,3,4,1.8724222286573369
4880,703-004-5395,1215.8776,7,4,3,1.5543183252167432
490,703-004-5380,2228.7393,6,5,1,2.000133770073079
49029,703-004-5399,7258.4487,3,1,2,0.4160026093388337
4907,703-004-5394,9163.256,3,1,2,1.3751076130021795
49130,703-004-5397,2880.6377,4,0,4,0.27920371738274696
4932,703-004-5384,3550.5276,4,3,1,1.0055146635745456
494,703-004-5390,8059.956,4,1,3,0.5682205068588193
49595,207-008-2398,9850.314,3,3,0,1.5086185755525785
49765,703-004-5385,482.80002,4,4,0,2.2186206230472663
4993,703-004-5390,2443.6277,3,1,2,0.5801795047048903
5050,703-004-5392,1369.3446,3,3,0,2.528148205371846
5409,703-004-5394,4293.977,3,2,1,0.6727947848030038
5598,703-004-5381,5279.409,4,2,2,0.7744306220392525
5622,703-004-5386,2771.7703,3,2,1,0.9795089504349922
5697,207-008-2398,6499.533,4,2,2,0.5884654599649802
5774,703-004-5392,567.10364,6,5,1,2.940747680370378
5981,703-004-5392,1357.6125,6,3,3,1.0487683028689472
6138,207-008-2399,8872.858,8,4,4,2.2608397947701184
6184,703-004-5384,2223.4504,5,3,2,0.6998204426678766
6193,703-004-5387,6691.8345,4,1,3,1.9144631210704923
6296,703-004-5385,5246.6445,3,3,0,1.122870241605633
6590,703-004-5392,8009.4917,2,1,1,0.45144489253778886
6685,703-004-5397,8790.519,4,1,3,0.35828671614538204
6774,703-004-5391,6714.375,10,5,5,1.710131570339056
6936,207-008-2398,7809.896,5,3,2,2.004519807428476
7125,703-004-5392,3262.0615,8,2,6,0.5380710354220247
715,703-004-5396,480.994,2,1,1,0.6191163532798979
7314,703-004-5387,5927.9966,2,2,0,1.3893311478676733
7468,703-004-5381,5202.3105,3,3,0,1.7594394849884005
7509,703-004-5390,5192.1304,8,2,6,1.544086242730987
7517,703-004-5397,2938.5364,4,4,0,1.034907689145419
7794,703-004-5396,9611.43,5,4,1,0.7671251560960207
79,703-004-5396,3867.5034,3,0,3,0.27920371738274696
864,207-008-2398,3813.554,1,1,0,0.36951836429724944
8666,703-004-5397,750.8898,5,4,1,1.1279029025034306
8796,207-008-2398,9225.12,8,4,4,1.890779150534909
893,703-004-5388,329.62204,2,1,1,0.5389852457910116
9168,703-004-5386,2620.8806,5,2,3,0.7654632277503316
9198,703-004-5382,7740.2915,8,3,5,0.8362384822789428
930,703-004-5391,8468.489,6,5,1,2.20936961973019
9644,703-004-5388,672.04474,9,5,4,2.7069102635147217
9750,703-004-5387,9573.183,6,3,3,0.9296645127144291
9836,703-004-5393,3634.082,7,1,6,0.7002940859165993
9869,703-004-5395,8822.29,5,4,1,1.3014908391935003
9996,703-004-5399,8714.326,5,3,2,0.915447501078616
10106,703-004-5381,9442.815,2,1,1,0.3822662437476815
10151,703-004-5385,6513.2207,3,2,1,1.2122827505332754
10161,703-004-5380,462.51477,1,0,1,0.27920371738274696
10302,703-004-5398,1577.5925,3,2,1,1.0455953361057235
10777,703-004-5393,6529.4473,2,0,2,0.27920371738274696
10895,703-004-5392,5078.6274,8,4,4,1.1278982406808087
10986,207-008-2399,7540.783,4,0,4,0.27920371738274696
11016,703-004-5385,2105.4382,4,3,1,1.4145062771227532
11416,703-004-5384,1725.7618,5,3,2,1.0389625491602026
11762,703-004-5391,9714.837,3,1,2,0.46847415852332186
11770,703-004-5384,8268.619,5,1,4,0.6735679662792452
11894,703-004-5389,7403.397,5,3,2,0.8809591911988014
11960,703-004-5395,4449.594,4,3,1,2.0649833896510668
12089,703-004-5391,3612.06,3,1,2,0.41107729594537584
12100,703-004-5382,1190.3483,6,2,4,0.47438236919415555
12256,703-004-5380,1727.308,4,2,2,0.7596956316250896
12525,703-004-5385,8685.9,5,4,1,2.501725669783684
12587,703-004-5380,251.94287,1,1,0,0.3995249113113434
12709,207-008-2398,3389.8772,4,1,3,1.2503958631083723
13363,703-004-5396,3304.8665,2,2,0,1.064517795730079
13364,703-004-5386,2417.7825,6,4,2,2.137753855994907
13590,703-004-5398,1485.8383,4,0,4,0.27920371738274696
13848,703-004-5385,7881.591,4,0,4,0.27920371738274696
13861,703-004-5397,1174.928,4,3,1,0.9857603026939336
14303,703-004-5390,2492.5088,4,2,2,1.306112179506057
1467,703-004-5399,2627.3203,4,2,2,1.3160381791547275
1495,703-004-5391,1906.743,6,3,3,2.5873100156821773
15247,703-004-5397,690.1145,3,2,1,1.02701037475462
15943,703-004-5386,901.7539,6,3,3,4.585903739587124
1596,207-008-2399,6103.6396,5,3,2,0.5956345970831936
16056,703-004-5382,9841.213,4,2,2,0.41065431702020905
16082,703-004-5383,4524.6665,8,3,5,1.0910823281947999
16260,703-004-5392,9171.048,4,2,2,1.221791936993176
1638,703-004-5392,6221.102,3,3,0,0.813683045104816
16570,703-004-5380,8956.151,3,0,3,0.27920371738274696
16838,703-004-5397,4944.568,9,7,2,5.3618993353298015
1684,703-004-5388,6597.882,4,1,3,0.8344249883503494
17048,703-004-5397,4192.3896,9,3,6,1.946277503019854
17094,703-004-5383,5331.632,4,2,2,0.5370165530176949
1718,703-004-5388,6945.053,4,0,4,0.27920371738274696
17286,703-004-5381,4990.2324,5,2,3,0.5705355442918298
17677,703-004-5385,8336.98,5,4,1,0.980545345962009
17927,703-004-5395,7985.934,4,3,1,0.6296462864962087
18201,703-004-5395,4888.4917,5,4,1,1.5179369297360368
18294,703-004-5393,5596.2236,4,1,3,0.4241643909469243
18535,703-004-5392,8990.008,3,1,2,0.6123461029173735
18736,703-004-5390,2676.1865,3,1,2,0.9965916437230485
1902,207-008-2399,8323.455,8,4,4,0.8588016059997444
19178,703-004-5389,7766.507,7,3,4,1.013003442012248
19313,703-004-5393,1486.4999,3,1,2,0.492671916840759
19354,703-004-5389,1187.1768,1,0,1,0.27920371738274696
19386,703-004-5383,9413.289,4,1,3,0.380383176052608
19674,703-004-5380,282.1654,1,1,0,0.4067060989956455
19841,703-004-5395,2560.6638,4,1,3,0.5102579045187899
19942,703-004-5382,8013.765,2,1,1,0.4921380375236956
20071,207-008-2398,4988.5254,2,2,0,0.44511238299568734
20579,703-004-5393,3822.7935,5,4,1,0.6747769266357725
20602,703-004-5399,3577.0583,3,0,3,0.27920371738274696
2101,703-004-5383,2977.7515,5,2,3,0.9196496289785439
21046,703-004-5399,7673.4434,5,1,4,0.3852512128714995
212,703-004-5391,6404.1904,5,2,3,0.9764064210660945
21293,703-004-5397,2912.7812,1,0,1,0.27920371738274696
21315,703-004-5382,1657.6302,6,4,2,1.7791264316356723
21366,703-004-5399,8372.637,5,4,1,1.8522710939409506
21672,703-004-5396,8035.3975,1,0,1,0.27920371738274696
2172,703-004-5391,7522.5137,5,3,2,1.9572884270682884
22453,703-004-5391,7615.096,1,1,0,1.000606428702723
23169,703-004-5386,7339.5156,3,0,3,0.27920371738274696
23350,703-004-5383,2238.6265,4,1,3,0.39033151487077267
23482,703-004-5397,5873.1855,4,3,1,1.5094894298532986
23908,703-004-5397,9010.945,2,2,0,1.0036121527024617
23919,207-008-2398,520.5333,3,2,1,0.6244549192590174
23931,207-008-2399,730.5664,6,3,3,1.1106240250289163
23939,207-008-2398,2501.2554,3,2,1,0.46531501928443836
24003,703-004-5387,2279.176,2,1,1,0.35831143730785864
24219,207-008-2399,1678.6587,3,1,2,0.6075361720664149
24373,703-004-5388,4744.224,4,1,3,0.3187575773453028
24531,703-004-5392,8077.4043,3,1,2,0.7578194569748111
24568,703-004-5398,3149.9248,7,6,1,1.9345612643083343
24716,703-004-5397,7458.0337,7,4,3,1.1319947699302788
24903,703-004-5382,1822.9747,1,1,0,0.6439680788247856
25740,703-004-5397,1062.6698,5,3,2,0.9743610520656395
25755,703-004-5396,5236.5054,1,1,0,0.9945350002163486
25808,207-008-2399,1104.7548,4,2,2,0.6771332654391669
25996,703-004-5387,9323.037,7,2,5,0.6197842743025491
26109,703-004-5399,1117.3815,3,3,0,1.8677011109954498
26331,703-004-5381,8932.62,5,1,4,0.35831143730785864
26689,207-008-2398,256.4347,5,3,2,1.0975625794434178
27026,703-004-5394,354.5499,4,1,3,0.9148540129371218
27111,703-004-5395,9479.499,7,5,2,1.992655570555755
27559,703-004-5393,1660.8292,6,3,3,2.161301894776034
27656,207-008-2398,7281.848,5,2,3,0.638621247153117
27849,703-004-5390,9246.813,7,4,3,1.6343247540484405
27932,703-004-5389,1194.9641,5,4,1,1.086058667827894
28065,703-004-5382,7016.793,4,1,3,0.33853450732658075
2829,703-004-5386,6419.7754,6,5,1,2.8845172377097943
28332,703-004-5385,3498.5488,6,3,3,1.1122842400315176
28451,703-004-5399,7508.62,3,0,3,0.27920371738274696
28655,703-004-5388,5979.3594,1,0,1,0.27920371738274696
2881,703-004-5386,2514.0376,10,2,8,0.8072720809127522
28985,703-004-5387,1412.5836,5,1,4,0.33853450732658075
29008,703-004-5398,582.1377,5,2,3,1.1815266365285275
29078,703-004-5381,7815.9136,3,2,1,0.644397951793246
29132,703-004-5395,5319.3613,6,5,1,2.1414354716833612
2959,703-004-5391,7204.4604,7,4,3,1.2611145892096525
29690,703-004-5384,2780.4731,7,3,4,1.4554455362203345
29706,703-004-5398,2340.5593,4,2,2,1.1926290246732034
29773,703-004-5389,7789.2437,7,6,1,2.463584827772181
30273,703-004-5384,7665.9067,3,2,1,1.116946117453157
30321,703-004-5397,759.1939,2,0,2,0.27920371738274696
30681,703-004-5393,4154.8223,4,1,3,0.6505538049187674
30755,207-008-2399,6497.851,4,2,2,0.5179013298430474
30763,703-004-5389,2487.5354,3,1,2,0.3486207416170325
3088,703-004-5383,7321.266,4,1,3,0.4302838120419517
30915,703-004-5399,2542.2668,4,3,1,1.0305046628030665
30920,703-004-5397,8826.746,4,2,2,1.2870070577194934
31064,703-004-5398,9593.761,3,2,1,1.1428422846965167
31303,703-004-5393,4853.783,3,2,1,1.3130429913601893
32068,207-008-2399,4666.2886,5,2,3,0.4942351816843046
32411,703-004-5397,9151.591,3,3,0,1.0074640603846465
32435,703-004-5381,3818.444,4,3,1,0.9859937809896987
32557,703-004-5391,7540.385,5,1,4,0.5262580443524131
32578,703-004-5387,9221.548,6,4,2,1.7869851356955653
32731,703-004-5399,7709.9497,3,2,1,0.7938464525517639
32947,703-004-5394,1377.5796,3,0,3,0.27920371738274696
32954,703-004-5389,6871.155,6,5,1,1.8298616636495832
33486,703-004-5388,9464.636,7,3,4,2.607227966402654
33709,703-004-5381,8825.453,4,2,2,1.9772091111692607
33802,703-004-5396,9207.11,3,3,0,2.438308616666992
34392,703-004-5391,9950.875,1,0,1,0.27920371738274696
34417,703-004-5395,7342.429,5,3,2,1.3799933502675803
34504,703-004-5388,2762.7927,1,1,0,0.8720610533326851
346,703-004-5399,8066.801,3,1,2,0.4122491253049764
34762,703-004-5384,7187.184,5,1,4,0.45287420311728743
34890,703-004-5389,5769.65,4,2,2,0.6657280304701763
35093,703-004-5385,5542.2354,7,4,3,2.4490968728828513
35175,703-004-5392,5143.355,4,3,1,1.188496375231946
35200,703-004-5384,6734.062,3,3,0,1.5220328838383792
35638,703-004-5398,194.88931,2,2,0,0.433727463636465
36051,703-004-5389,3793.5537,2,0,2,0.27920371738274696
36069,703-004-5383,3065.893,4,2,2,0.9328417971930604
36113,703-004-5392,1204.5824,2,0,2,0.27920371738274696
36333,703-004-5397,9955.526,4,2,2,0.6737084907322863
36379,703-004-5380,5230.3887,4,1,3,0.3978652972704144
36743,703-004-5388,4676.1807,5,4,1,2.177259819288897
36878,703-004-5398,6701.2,4,1,3,0.3781048826279685
36897,703-004-5393,8410.071,6,4,2,2.2964012747278812
37326,703-004-5382,1311.8798,3,2,1,0.8505612470393765
37328,703-004-5383,8673.353,2,0,2,0.27920371738274696
37333,703-004-5385,2364.3584,7,3,4,2.6792920900186012
37342,703-004-5389,9819.044,4,1,3,0.4717535557579671
37483,703-004-5398,2602.0586,5,3,2,0.7904302300272866
37515,703-004-5395,3765.2732,2,0,2,0.27920371738274696
37711,703-004-5393,3230.1838,3,2,1,0.5847391218076509
37799,703-004-5381,4904.6904,4,3,1,1.611825959015116
37850,703-004-5396,928.94556,4,2,2,0.8398959715937181
38275,703-004-5392,9912.487,4,0,4,0.27920371738274696
38367,703-004-5384,3736.633,5,2,3,0.4057760692629256
38540,703-004-5398,1515.2186,5,3,2,1.4604078618031389
38702,703-004-5384,9978.444,6,3,3,1.0375243896716306
38859,703-004-5381,4926.004,4,0,4,0.27920371738274696
39008,703-004-5392,4768.704,3,0,3,0.27920371738274696
39194,703-004-5399,191.3935,7,2,5,1.0679076280220168
39444,703-004-5396,2841.5256,3,1,2,0.5837684390944268
39900,703-004-5392,2362.9277,2,1,1,0.6034149927116526
40342,703-004-5393,3956.2673,6,3,3,3.276792771784667
40349,207-008-2399,1131.4326,4,2,2,3.995759204635702
40506,703-004-5390,5097.881,5,1,4,0.6545710245767664
40761,703-004-5395,977.58887,5,1,4,1.4981092885255514
40812,703-004-5392,8870.217,6,1,5,0.3487699393065504
40855,703-004-5399,2086.9524,5,4,1,2.239209487011654
40948,703-004-5391,788.4431,4,2,2,1.0951453647164018
4129,703-004-5397,551.7417,6,4,2,2.117945713127529
41738,703-004-5387,7330.123,3,2,1,0.9932519445846499
42058,703-004-5395,219.49231,5,3,2,1.191274931279562
42133,703-004-5394,182.72757,2,0,2,0.27920371738274696
42258,703-004-5381,3912.6265,1,0,1,0.27920371738274696
4260,703-004-5385,5017.2476,1,0,1,0.27920371738274696
42979,703-004-5380,5867.417,6,4,2,2.3867416416369904
43237,703-004-5381,3318.4392,4,1,3,0.5181746492555426
4324,703-004-5390,6527.175,2,2,0,1.6416503452140285
43325,703-004-5387,1662.2257,7,3,4,0.6994554525498943
43361,703-004-5389,6990.1826,5,1,4,1.0305215001678936
4340,703-004-5397,1693.5474,4,2,2,0.5854433297757519
43705,703-004-5388,3329.3628,2,0,2,0.27920371738274696
43864,703-004-5382,4091.3713,6,2,4,0.7022899037398421
44092,703-004-5382,5934.2324,3,2,1,1.570292782583585
44639,703-004-5385,4846.6353,6,2,4,0.659469682864788
44989,703-004-5390,1380.4501,4,3,1,0.9808452034437654
45231,703-004-5386,8439.315,8,3,5,1.0050496121830477
45421,703-004-5393,5324.9937,2,2,0,0.9696746836101403
45515,703-004-5383,2358.7024,2,1,1,0.8263581177720108
45850,703-004-5393,6878.0986,5,4,1,2.1076742506651924
46261,703-004-5395,289.74594,5,1,4,0.35534489781066697
46633,703-004-5389,27.284622,5,2,3,2.2451496703748415
46911,703-004-5383,9209.637,4,2,2,1.4805976125954396
46921,703-004-5382,672.5359,3,1,2,0.4049039066507512
47419,703-004-5399,6166.2188,8,3,5,1.7323785090307633
47623,207-008-2398,3172.9055,3,1,2,0.5312333328404197
4766,703-004-5392,5132.608,3,1,2,0.5142222055842638
47710,703-004-5381,2718.8713,5,3,2,2.6193937170633133
47837,703-004-5384,8485.968,9,5,4,1.709489343034294
47987,703-004-5389,1003.0365,5,5,0,2.571950129669558
480,703-004-5381,7928.8374,2,1,1,0.38274253814473064
48418,703-004-5384,9142.646,8,3,5,1.0220415011450337
48712,703-004-5390,8318.826,4,2,2,0.7184081787160929
48749,703-004-5387,4325.5933,4,1,3,0.3978652972704144
48909,703-004-5390,3665.0466,6,2,4,1.3223026244120268
48982,207-008-2398,2361.7368,2,1,1,0.9283521190487125
49099,703-004-5388,5508.259,2,0,2,0.27920371738274696
49267,207-008-2398,9496.537,4,2,2,0.7949621253147063
49416,703-004-5386,9074.656,10,2,8,0.7935129709668374
49784,207-008-2399,1711.4204,9,3,6,0.9350247388850851
49790,703-004-5381,8930.144,6,3,3,1.7150036853824642
49977,703-004-5381,4581.6123,2,0,2,0.27920371738274696
5166,703-004-5396,389.62543,3,1,2,0.5144122910824741
5347,703-004-5394,9536.032,2,1,1,0.4887041509171165
5386,703-004-5393,7578.892,4,3,1,1.3483347186681343
5948,703-004-5380,6122.764,3,2,1,0.810402915303805
6343,703-004-5398,9157.146,5,3,2,1.0953169185367426
6434,703-004-5396,6568.1206,3,2,1,0.8284968146046321
7294,703-004-5394,1020.89166,7,3,4,0.7704572005859142
7457,703-004-5391,7240.7085,5,4,1,1.7384907949365678
757,703-004-5388,5147.5483,3,1,2,0.6295511200311865
7665,703-004-5397,6790.4126,4,0,4,0.27920371738274696
8076,703-004-5382,34.897327,2,1,1,0.39907663423176776
8316,703-004-5391,4231.2812,4,3,1,0.7691488229754295
9601,703-004-5384,2015.7189,2,1,1,0.5136044243445785
10345,703-004-5396,8871.755,1,1,0,0.3978652972704144
11000,703-004-5388,2976.1548,5,2,3,0.8043910341436658
1111,703-004-5395,4637.613,4,2,2,1.417229903258642
11331,703-004-5388,2833.575,"","","",0.27920371738274696
11364,703-004-5399,2924.6855,7,4,3,1.778817048696795
11869,703-004-5381,9065.648,3,2,1,0.650335816088625
12289,703-004-5399,2717.8877,5,2,3,0.41764222725169237
12380,703-004-5396,6646.3623,5,1,4,0.5165268771580819
12429,703-004-5382,8120.6357,3,1,2,0.3648707857516491
12479,703-004-5386,1470.1862,2,1,1,0.6316634588835703
12808,703-004-5383,6610.833,3,1,2,0.32666834933781397
12913,703-004-5390,6574.11,3,2,1,0.7230144537357519
13120,703-004-5392,3041.4517,5,4,1,1.2230325974438654
13232,703-004-5381,5678.584,1,1,0,0.3978652972704144
138,703-004-5382,1527.015,4,2,2,1.3051124068223106
13852,703-004-5382,5586.0747,7,3,4,0.7698817791689552
14790,703-004-5395,7838.492,4,2,2,1.210199916002179
14795,703-004-5396,9924.107,4,1,3,0.4653894152244837
1497,703-004-5380,3732.5776,6,2,4,0.5651675301281072
15211,703-004-5394,3202.9675,4,1,3,0.4443850267606817
15242,703-004-5382,3298.8203,5,2,3,0.690214034910868
15309,703-004-5391,4294.2856,2,1,1,0.6497491535421839
15362,703-004-5383,5625.676,3,1,2,0.44544668978660146
15368,703-004-5386,525.42566,3,2,1,0.9461186795793027
15623,703-004-5387,1436.7091,4,3,1,3.064447793173103
1620,703-004-5392,4786.717,5,3,2,1.4535468467662676
16231,703-004-5399,9818.295,2,1,1,1.6362031933145573
16342,703-004-5382,2953.1343,2,2,0,1.0293579407434041
16869,703-004-5396,1994.9728,5,1,4,0.3807601814404417
16970,703-004-5388,7800.4824,3,2,1,0.43741915723297026
17031,703-004-5388,68.60971,7,5,2,1.2572154228377426
17119,703-004-5384,6696.5337,6,2,4,0.6332404918159438
17366,703-004-5396,1728.6378,3,1,2,0.9168511706871245
17777,703-004-5394,7059.8506,3,1,2,0.6230963099222336
18592,703-004-5391,6530.2954,2,2,0,1.4797885819122343
18868,703-004-5392,8902.399,4,2,2,1.7631249561766502
1910,703-004-5385,5615.704,3,3,0,2.0852437824829133
19698,207-008-2399,592.24603,5,1,4,0.5716223107181949
19733,703-004-5389,2026.782,4,0,4,0.27920371738274696
20175,703-004-5385,8617.329,3,0,3,0.27920371738274696
20805,703-004-5386,6870.6772,3,1,2,0.4314860782385869
20952,703-004-5398,1393.8558,3,1,2,0.49519069246511693
2139,703-004-5394,4240.309,4,3,1,1.194413293868133
21606,207-008-2399,1172.5956,2,2,0,0.6482764912713174
21868,703-004-5383,6648.5776,3,1,2,0.5462697723415896
22009,207-008-2399,901.7175,5,2,3,1.0383152513662897
22018,703-004-5384,7713.562,3,1,2,0.45098444372495033
22088,703-004-5383,6784.9985,4,1,3,0.8792448942915728
22245,703-004-5389,2578.9333,5,3,2,0.7669459265478615
2272,703-004-5384,665.45905,1,1,0,0.555717216620188
23252,703-004-5380,226.73488,5,4,1,0.8583557071850633
23602,703-004-5382,1048.9332,4,1,3,0.4470380309230627
23788,703-004-5392,3122.337,2,1,1,2.898824337365656
23970,703-004-5397,5361.933,3,2,1,0.9880372832679567
24736,703-004-5393,6689.9473,1,0,1,0.27920371738274696
25284,703-004-5381,3288.4849,5,4,1,1.0829053146357908
25364,703-004-5397,5.415082,6,1,5,0.35831143730785864
25383,703-004-5381,8462.837,7,0,7,0.27920371738274696
25401,703-004-5392,7649.6694,7,4,3,1.2924260409956199
25414,207-008-2398,3514.8757,4,1,3,2.008524734950066
25501,703-004-5380,363.52933,5,4,1,1.4231011115195094
25578,703-004-5389,7038.9463,5,2,3,0.6544563207051927
25765,703-004-5390,7345.845,8,3,5,1.3656784085819014
25879,703-004-5396,9563.398,6,5,1,1.5282260329007165
26107,703-004-5391,1067.7904,6,2,4,0.7250746038106575
26996,207-008-2398,9363.497,4,1,3,0.8785804004779737
27345,703-004-5387,1267.6871,5,4,1,2.840880846375176
27424,703-004-5387,7488.5415,5,4,1,1.3548612871256467
27480,207-008-2399,8882.468,5,2,3,1.592913295365318
27532,703-004-5383,1528.2571,6,2,4,1.5324104318459093
27555,207-008-2398,9697.4795,8,5,3,2.168077368069981
27624,703-004-5391,7247.335,3,1,2,0.4196389548909281
27638,703-004-5397,2874.6016,6,4,2,1.5543943703156649
27658,703-004-5389,3219.8079,2,1,1,0.46867107838902644
27712,703-004-5391,1569.603,3,2,1,0.988064067111839
27786,703-004-5387,3734.0908,4,1,3,0.39169615957082127
27790,703-004-5399,7812.209,2,0,2,0.27920371738274696
27791,703-004-5382,591.1994,6,3,3,0.7526325045740673
28283,703-004-5385,954.59344,4,2,2,0.4453299292254814
28314,207-008-2399,6699.061,4,1,3,0.3978652972704144
28667,703-004-5391,1028.8972,6,5,1,0.9616733209542956
28699,703-004-5396,7381.5356,5,4,1,1.3115540419069494
29050,703-004-5389,945.48584,1,1,0,0.3302090466625112
29388,703-004-5398,5229.6304,2,0,2,0.27920371738274696
29494,207-008-2399,4520.194,3,1,2,0.731919344341261
29696,207-008-2399,685.2174,6,4,2,2.209131371057829
30141,703-004-5381,1543.9719,5,4,1,2.081924086284095
30173,207-008-2399,6733.452,3,2,1,2.307770346082697
3019,703-004-5397,6674.2134,5,3,2,1.2553268481200812
30619,703-004-5380,6130.7676,5,3,2,0.7318055326663248
30662,703-004-5391,8301.624,2,2,0,1.9818163334069423
