id,type,degree,inDegree,outDegree,pagerank
18052,703-004-5396,3,1,2,0.39041947195399374
18311,703-004-5381,3,1,2,0.3457389603911891
18463,703-004-5385,7,4,3,1.0405414347316813
18491,703-004-5391,7,3,4,1.3807940292412995
18547,207-008-2399,1,1,0,1.2235783253790973
19118,703-004-5396,4,2,2,0.5521955636177687
19317,703-004-5388,2,2,0,0.7817981709418507
19398,703-004-5382,4,3,1,0.5865787505173338
19453,703-004-5390,3,3,0,1.6693915114458961
19802,703-004-5395,3,1,2,0.35831143730785864
19821,703-004-5389,3,0,3,0.27920371738274696
2010,703-004-5392,4,2,2,0.8150746601986659
20221,207-008-2399,5,2,3,0.5248826300751718
20557,703-004-5383,6,4,2,1.3704056367955073
20710,703-004-5387,1,0,1,0.27920371738274696
21064,703-004-5394,3,3,0,1.3053196092074473
21121,703-004-5380,4,1,3,0.35981766242161134
21201,703-004-5383,4,1,3,0.35831143730785864
21253,703-004-5387,6,3,3,1.2104956491227767
21300,703-004-5383,6,4,2,1.690322336282637
21448,703-004-5384,4,1,3,0.4230808829965438
2159,703-004-5393,5,1,4,0.5165268771580819
21654,703-004-5389,4,4,0,1.3962613258471834
21715,703-004-5399,5,2,3,0.9235542625086616
21735,207-008-2398,5,3,2,1.9623337517925588
21870,703-004-5397,3,2,1,2.0625088443740536
21876,703-004-5396,1,0,1,0.27920371738274696
22070,207-008-2399,2,1,1,0.4040511947119619
22133,703-004-5392,4,4,0,1.737954069754127
22222,703-004-5382,3,1,2,0.5312759928299046
22377,703-004-5396,1,1,0,0.3978652972704144
22442,703-004-5391,"","","",0.27920371738274696
22719,703-004-5389,5,3,2,1.6514833325193667
22749,703-004-5395,1,1,0,1.5946329104641985
22760,703-004-5398,5,2,3,0.8632152712545429
22790,703-004-5399,7,2,5,0.9807956091725194
23179,703-004-5380,7,5,2,1.5928572454016852
24014,703-004-5388,3,2,1,1.1378628556866732
24227,703-004-5397,1,1,0,0.8348855830673545
24325,703-004-5391,2,1,1,0.3636450281121845
24493,703-004-5386,2,1,1,0.4410713628926129
24823,703-004-5390,4,3,1,2.8201441817358894
2518,703-004-5399,5,1,4,0.5265218389558336
25591,207-008-2398,2,1,1,0.4245646992136887
25650,703-004-5399,5,1,4,3.1229467935701223
25823,703-004-5392,1,0,1,0.27920371738274696
25826,703-004-5394,2,1,1,0.5240181626769171
25920,703-004-5390,3,0,3,0.27920371738274696
26136,703-004-5395,2,1,1,0.7400259252368169
26214,703-004-5383,"","","",0.27920371738274696
26232,703-004-5386,3,1,2,0.5501476581262543
26586,703-004-5397,4,1,3,0.35831143730785864
26828,703-004-5382,5,3,2,1.1240147128269866
26866,703-004-5396,7,5,2,2.4119897336180895
27614,703-004-5391,4,3,1,1.3484978099649971
2769,703-004-5388,3,1,2,0.5073104412904583
28035,703-004-5398,3,0,3,0.27920371738274696
2852,703-004-5380,5,1,4,0.7695661271378987
2907,703-004-5393,1,0,1,0.27920371738274696
29160,703-004-5384,2,1,1,0.5742337497415048
29202,207-008-2398,3,0,3,0.27920371738274696
29219,703-004-5395,3,1,2,0.4462858141745765
29416,703-004-5383,5,2,3,1.4661273253925216
29560,207-008-2399,5,2,3,1.1654080319641265
30200,703-004-5397,3,1,2,0.35831143730785864
30571,703-004-5382,4,3,1,1.0809446751245286
3070,703-004-5386,3,2,1,1.0878853310398946
30878,703-004-5399,4,3,1,1.6251720079331398
31125,703-004-5396,1,1,0,1.8964877965922202
31189,703-004-5399,2,1,1,0.9811686082468739
31434,703-004-5390,"","","",0.27920371738274696
31521,703-004-5396,5,3,2,1.3328798910717934
31821,703-004-5398,3,1,2,0.6028202149763912
321,703-004-5391,2,1,1,0.5786017793499253
32264,703-004-5383,2,1,1,0.3870758832472951
32480,703-004-5395,4,2,2,1.6698735163181653
32513,703-004-5390,6,3,3,2.1941216272654023
32851,703-004-5387,5,1,4,0.5385694211118721
33565,703-004-5398,3,1,2,0.4423540902110476
33662,703-004-5398,4,2,2,2.325531235075557
33686,703-004-5383,5,3,2,1.5432508186854632
33915,703-004-5398,4,4,0,1.6098694660531105
33961,703-004-5390,4,4,0,1.5412095697021235
34204,703-004-5390,"","","",0.27920371738274696
34374,703-004-5391,5,4,1,1.3723676993936749
34433,703-004-5398,4,1,3,0.7281242276959011
34645,703-004-5381,4,0,4,0.27920371738274696
35035,207-008-2399,7,4,3,0.7302313772003018
35127,703-004-5387,2,0,2,0.27920371738274696
35151,703-004-5381,5,3,2,1.5048103776157087
35165,703-004-5399,5,4,1,1.1595465987152223
35353,703-004-5380,2,0,2,0.27920371738274696
35465,207-008-2399,2,1,1,0.9589703387677986
35949,703-004-5384,5,4,1,2.5283104425707426
36117,207-008-2398,4,3,1,1.3714486413920912
36174,703-004-5382,3,2,1,0.7319851293385192
36520,703-004-5391,4,2,2,1.3881096348789617
36609,703-004-5387,6,2,4,0.6662642588426368
367,703-004-5396,6,3,3,0.7363092645494489
37291,703-004-5398,7,4,3,1.55546339826175
37385,703-004-5397,2,0,2,0.27920371738274696
37735,703-004-5383,2,2,0,0.6135345320093875
37760,703-004-5384,3,1,2,0.4170208013907442
37859,703-004-5390,6,3,3,1.6330513798784259
38007,703-004-5388,2,1,1,0.5837684390944268
38101,703-004-5387,4,2,2,0.7057348612203813
38155,703-004-5385,3,1,2,0.37635788591577474
38362,207-008-2399,4,2,2,0.6559674450189339
38529,703-004-5388,5,4,1,1.1783755507070206
39004,703-004-5382,4,3,1,1.0072166769893431
39068,703-004-5396,4,4,0,1.5984895083538333
3942,207-008-2399,4,1,3,0.4200692036407548
39498,703-004-5386,3,2,1,0.590402859328091
39631,703-004-5388,3,2,1,1.7455895015421123
39963,703-004-5399,6,4,2,1.4871679440624934
40128,703-004-5384,6,2,4,0.823711784571588
40231,207-008-2399,5,2,3,1.5098247885774303
40596,703-004-5388,1,0,1,0.27920371738274696
40663,703-004-5388,7,4,3,2.5465295509919676
40753,703-004-5398,2,1,1,2.1949311773558358
40806,207-008-2398,2,2,0,1.2609003764728317
41325,703-004-5395,7,4,3,1.7003165958565518
41377,703-004-5387,5,3,2,1.0092531108411373
41571,703-004-5397,3,2,1,2.0603462209692545
42016,703-004-5397,3,1,2,0.3925553957810551
42044,703-004-5381,7,3,4,1.8903196088547145
42123,703-004-5389,4,2,2,1.0025263687875856
42918,703-004-5396,4,2,2,0.7710048953888968
43018,703-004-5392,5,3,2,3.0009484121136976
43027,703-004-5390,4,2,2,0.9003200832066378
43177,703-004-5393,2,2,0,0.6582068104165413
43427,703-004-5393,4,3,1,1.064452821368223
43505,703-004-5389,7,3,4,0.9001624224598772
43572,703-004-5394,4,2,2,1.925206195275166
44266,703-004-5397,5,2,3,1.114680852822828
4447,703-004-5391,7,4,3,2.0586573228292906
44504,703-004-5380,2,1,1,0.47450393005209873
44551,703-004-5381,9,5,4,1.1794635505507143
44553,703-004-5395,5,4,1,1.7815451423256898
44835,703-004-5398,4,4,0,1.3904110958189415
44879,703-004-5391,2,1,1,0.4313940897200444
45449,703-004-5394,7,4,3,2.5772510097860066
45454,703-004-5387,4,3,1,0.9358924550659168
45612,703-004-5392,1,1,0,0.49558705287932997
45675,703-004-5392,2,0,2,0.27920371738274696
45922,703-004-5396,5,4,1,1.6979474182370256
45968,703-004-5396,2,1,1,0.5146966381780614
46015,703-004-5388,4,3,1,0.9314749521208386
46205,703-004-5391,2,1,1,0.6337299061328943
46223,703-004-5388,3,3,0,2.323782460333776
46409,703-004-5398,8,5,3,2.877580857987886
46558,703-004-5385,2,1,1,0.3778557617512005
46949,703-004-5391,5,2,3,0.735666733295503
46978,703-004-5394,6,2,4,0.6067057287528409
47283,703-004-5391,3,1,2,0.7093437951195725
47626,703-004-5387,3,2,1,0.5872568169213409
47657,703-004-5398,4,2,2,0.4910317196423477
4790,703-004-5387,1,1,0,0.5933239876942215
47917,703-004-5398,3,1,2,0.42102624538020755
47941,703-004-5394,5,3,2,1.2105057992674504
48210,703-004-5395,6,2,4,0.7503396318617399
48237,207-008-2398,1,0,1,0.27920371738274696
48272,703-004-5393,5,2,3,0.9386809455682852
48448,703-004-5390,4,2,2,0.7348243609391181
487,703-004-5384,2,2,0,0.621950569720488
48770,703-004-5399,4,2,2,0.9083557067434054
48937,703-004-5392,1,1,0,0.6341996105466854
49240,703-004-5389,3,1,2,1.9839354883122156
49291,703-004-5389,5,5,0,2.371823789506502
49342,703-004-5398,9,2,7,0.7028100074821122
49392,703-004-5384,4,2,2,0.7691824161507368
4952,703-004-5384,5,2,3,0.5410009397701688
49850,703-004-5383,3,1,2,0.885039732368485
5002,703-004-5384,2,1,1,0.4230808829965438
5047,207-008-2398,3,2,1,0.8180931020132471
5165,703-004-5392,3,1,2,0.5669580486103406
5322,703-004-5391,3,2,1,0.4057760692629256
5429,703-004-5399,4,1,3,1.018720861964441
5462,703-004-5381,4,2,2,0.8747155084558728
5826,207-008-2399,3,2,1,0.5382815001374875
5847,703-004-5396,6,2,4,0.9663233718761047
6039,703-004-5386,5,4,1,1.8198903592420115
6324,703-004-5390,6,2,4,0.9751056288284791
6415,703-004-5380,4,1,3,1.1844585009242787
6718,703-004-5392,2,0,2,0.27920371738274696
6817,207-008-2398,3,1,2,0.5903624221219833
6839,703-004-5383,9,4,5,1.681100689336395
7003,703-004-5398,5,2,3,1.996862115175933
7007,703-004-5388,7,3,4,1.0848034021358661
7075,703-004-5389,6,2,4,1.6036576034096734
7433,703-004-5385,2,0,2,0.27920371738274696
7591,207-008-2398,6,4,2,2.354735752749227
8038,703-004-5396,5,1,4,1.4965266139795472
8046,703-004-5395,9,4,5,1.4851901349682686
8103,207-008-2399,7,4,3,1.5650015720131747
8152,703-004-5390,4,2,2,0.8957363834869051
8219,703-004-5388,2,1,1,0.6769195042873796
8249,703-004-5387,2,1,1,0.5606371987442431
8281,703-004-5383,3,2,1,0.6440151657659915
8786,703-004-5383,5,1,4,0.35831143730785864
8820,703-004-5394,2,2,0,0.7527358139921105
8878,703-004-5380,2,2,0,0.8530634345441318
8903,703-004-5390,2,1,1,0.443609323956529
925,703-004-5389,3,1,2,0.5010647784785192
9650,207-008-2399,4,3,1,1.356061188001728
9775,703-004-5380,4,1,3,0.6695154717257539
10345,703-004-5396,1,1,0,0.3978652972704144
11000,703-004-5388,5,2,3,0.8043910341436658
1111,703-004-5395,4,2,2,1.417229903258642
11331,703-004-5388,"","","",0.27920371738274696
11364,703-004-5399,7,4,3,1.778817048696795
11869,703-004-5381,3,2,1,0.650335816088625
12289,703-004-5399,5,2,3,0.41764222725169237
12380,703-004-5396,5,1,4,0.5165268771580819
12429,703-004-5382,3,1,2,0.3648707857516491
12479,703-004-5386,2,1,1,0.6316634588835703
12808,703-004-5383,3,1,2,0.32666834933781397
12913,703-004-5390,3,2,1,0.7230144537357519
13120,703-004-5392,5,4,1,1.2230325974438654
13232,703-004-5381,1,1,0,0.3978652972704144
138,703-004-5382,4,2,2,1.3051124068223106
13852,703-004-5382,7,3,4,0.7698817791689552
14790,703-004-5395,4,2,2,1.210199916002179
14795,703-004-5396,4,1,3,0.4653894152244837
1497,703-004-5380,6,2,4,0.5651675301281072
15211,703-004-5394,4,1,3,0.4443850267606817
15242,703-004-5382,5,2,3,0.690214034910868
15309,703-004-5391,2,1,1,0.6497491535421839
15362,703-004-5383,3,1,2,0.44544668978660146
15368,703-004-5386,3,2,1,0.9461186795793027
15623,703-004-5387,4,3,1,3.064447793173103
1620,703-004-5392,5,3,2,1.4535468467662676
16231,703-004-5399,2,1,1,1.6362031933145573
16342,703-004-5382,2,2,0,1.0293579407434041
16869,703-004-5396,5,1,4,0.3807601814404417
16970,703-004-5388,3,2,1,0.43741915723297026
17031,703-004-5388,7,5,2,1.2572154228377426
17119,703-004-5384,6,2,4,0.6332404918159438
17366,703-004-5396,3,1,2,0.9168511706871245
17777,703-004-5394,3,1,2,0.6230963099222336
18592,703-004-5391,2,2,0,1.4797885819122343
18868,703-004-5392,4,2,2,1.7631249561766502
1910,703-004-5385,3,3,0,2.0852437824829133
19698,207-008-2399,5,1,4,0.5716223107181949
19733,703-004-5389,4,0,4,0.27920371738274696
20175,703-004-5385,3,0,3,0.27920371738274696
20805,703-004-5386,3,1,2,0.4314860782385869
20952,703-004-5398,3,1,2,0.49519069246511693
2139,703-004-5394,4,3,1,1.194413293868133
21606,207-008-2399,2,2,0,0.6482764912713174
21868,703-004-5383,3,1,2,0.5462697723415896
22009,207-008-2399,5,2,3,1.0383152513662897
22018,703-004-5384,3,1,2,0.45098444372495033
22088,703-004-5383,4,1,3,0.8792448942915728
22245,703-004-5389,5,3,2,0.7669459265478615
2272,703-004-5384,1,1,0,0.555717216620188
23252,703-004-5380,5,4,1,0.8583557071850633
23602,703-004-5382,4,1,3,0.4470380309230627
23788,703-004-5392,2,1,1,2.898824337365656
23970,703-004-5397,3,2,1,0.9880372832679567
24736,703-004-5393,1,0,1,0.27920371738274696
25284,703-004-5381,5,4,1,1.0829053146357908
25364,703-004-5397,6,1,5,0.35831143730785864
25383,703-004-5381,7,0,7,0.27920371738274696
25401,703-004-5392,7,4,3,1.2924260409956199
25414,207-008-2398,4,1,3,2.008524734950066
25501,703-004-5380,5,4,1,1.4231011115195094
25578,703-004-5389,5,2,3,0.6544563207051927
25765,703-004-5390,8,3,5,1.3656784085819014
25879,703-004-5396,6,5,1,1.5282260329007165
26107,703-004-5391,6,2,4,0.7250746038106575
26996,207-008-2398,4,1,3,0.8785804004779737
27345,703-004-5387,5,4,1,2.840880846375176
27424,703-004-5387,5,4,1,1.3548612871256467
27480,207-008-2399,5,2,3,1.592913295365318
27532,703-004-5383,6,2,4,1.5324104318459093
27555,207-008-2398,8,5,3,2.168077368069981
27624,703-004-5391,3,1,2,0.4196389548909281
27638,703-004-5397,6,4,2,1.5543943703156649
27658,703-004-5389,2,1,1,0.46867107838902644
27712,703-004-5391,3,2,1,0.988064067111839
27786,703-004-5387,4,1,3,0.39169615957082127
27790,703-004-5399,2,0,2,0.27920371738274696
27791,703-004-5382,6,3,3,0.7526325045740673
28283,703-004-5385,4,2,2,0.4453299292254814
28314,207-008-2399,4,1,3,0.3978652972704144
28667,703-004-5391,6,5,1,0.9616733209542956
28699,703-004-5396,5,4,1,1.3115540419069494
29050,703-004-5389,1,1,0,0.3302090466625112
29388,703-004-5398,2,0,2,0.27920371738274696
29494,207-008-2399,3,1,2,0.731919344341261
29696,207-008-2399,6,4,2,2.209131371057829
30141,703-004-5381,5,4,1,2.081924086284095
30173,207-008-2399,3,2,1,2.307770346082697
3019,703-004-5397,5,3,2,1.2553268481200812
30619,703-004-5380,5,3,2,0.7318055326663248
30662,703-004-5391,2,2,0,1.9818163334069423
3107,703-004-5397,8,3,5,0.6498292671405579
31255,703-004-5387,4,3,1,1.5164216836357778
31363,703-004-5385,8,7,1,2.684756152077022
31482,207-008-2399,4,3,1,0.8361457885853115
323,703-004-5388,4,1,3,0.7008428439648552
32327,703-004-5385,6,3,3,1.046822122041646
32330,703-004-5397,7,5,2,1.9699625352254748
32368,703-004-5394,6,4,2,1.4984704790318069
32662,703-004-5399,1,0,1,0.27920371738274696
32777,703-004-5389,1,0,1,0.27920371738274696
32976,703-004-5395,2,1,1,0.5274103685340991
32994,703-004-5399,4,3,1,2.0777232519381776
33212,207-008-2398,6,5,1,2.467903307862297
33288,207-008-2398,6,4,2,1.4734335947055432
33306,703-004-5389,5,3,2,1.6423128668640599
33310,207-008-2398,5,3,2,1.2435347097923335
33596,207-008-2398,4,3,1,1.2582079763935683
3378,703-004-5396,4,0,4,0.27920371738274696
33920,703-004-5388,7,4,3,1.4223146830615625
34051,703-004-5389,4,2,2,0.7561127948892062
34579,703-004-5382,3,2,1,0.7218840642055521
34637,703-004-5395,3,1,2,0.46106024686114017
34879,207-008-2399,4,0,4,0.27920371738274696
351,703-004-5383,5,3,2,1.1813450335091018
35169,207-008-2398,4,4,0,3.2195255080184544
35238,703-004-5382,3,2,1,1.0193445412715847
35483,703-004-5394,3,2,1,0.5106707389910289
35913,703-004-5395,4,2,2,0.5774512898124307
35959,703-004-5384,2,2,0,1.1331376471673176
361,703-004-5394,8,6,2,2.877702920066426
36440,703-004-5387,4,3,1,1.0528163768299479
3660,703-004-5393,2,1,1,0.3468408179187174
36635,207-008-2398,2,1,1,0.8079983197089693
36637,703-004-5392,8,4,4,2.1837048618854538
36638,703-004-5393,3,1,2,0.5978541015194632
36740,703-004-5390,4,3,1,1.4673719537515375
37080,703-004-5384,1,1,0,0.6118767967755115
37119,703-004-5387,4,3,1,2.229710223849052
37240,703-004-5397,5,3,2,3.5472856646432493
3728,703-004-5386,2,1,1,1.0669593909002888
37553,703-004-5399,8,4,4,0.9566668457049081
38182,703-004-5386,4,2,2,0.4280251154918633
38504,703-004-5387,4,3,1,0.9766288620702873
38658,703-004-5398,5,2,3,0.8289264974478306
38680,703-004-5381,4,1,3,1.5678853629210476
387,703-004-5387,7,6,1,1.3927247133346274
38729,703-004-5384,5,2,3,1.6352493554027907
38928,703-004-5388,5,5,0,3.0894244630360537
39229,703-004-5398,3,1,2,1.3637636152380705
39278,703-004-5393,3,1,2,0.4568165558389244
39283,703-004-5398,4,2,2,0.6995838102543437
39450,703-004-5398,1,1,0,0.4147410983188521
39589,703-004-5387,4,1,3,1.0005965667529741
39759,703-004-5391,4,3,1,0.8129136805950608
40250,703-004-5389,9,6,3,1.644508750620229
40450,703-004-5399,4,2,2,0.8158278851477945
40538,703-004-5391,5,1,4,0.35290739119047443
40547,703-004-5383,1,1,0,0.3978652972704144
40621,703-004-5397,5,1,4,0.41621348475351216
40622,703-004-5384,5,2,3,0.773711866313193
40666,703-004-5389,4,0,4,0.27920371738274696
40668,703-004-5390,2,2,0,0.7088104920864238
40825,703-004-5386,7,3,4,1.3875822358135443
40988,703-004-5391,3,1,2,0.3822827750139807
41283,703-004-5380,1,1,0,0.35831143730785864
41833,703-004-5397,4,2,2,0.9759760622363668
41883,703-004-5384,4,3,1,1.8909400804520131
42009,703-004-5390,6,4,2,1.2843997652383723
42112,703-004-5387,7,5,2,2.3795395627719698
4215,703-004-5384,3,2,1,1.0691580079652165
42254,703-004-5382,3,0,3,0.27920371738274696
42428,703-004-5386,5,3,2,1.7779449214088778
42537,703-004-5389,4,2,2,0.6739498535927582
42615,703-004-5393,3,3,0,1.447513267944491
43188,703-004-5395,2,0,2,0.27920371738274696
43255,703-004-5389,7,2,5,0.7073516638150238
43328,703-004-5396,7,4,3,1.8312276291283767
43372,703-004-5381,4,3,1,1.7705227684678688
43796,703-004-5392,2,2,0,3.7333974465726034
43982,703-004-5395,3,1,2,0.42576091108762126
44187,703-004-5382,4,2,2,1.2103598737155872
44379,703-004-5389,4,3,1,1.8109266735048817
44512,703-004-5397,1,1,0,0.6663238255609825
44759,703-004-5399,3,2,1,1.5707916430622615
45037,703-004-5386,7,4,3,1.8382652557055892
45142,703-004-5384,6,3,3,1.7462685529149147
45238,703-004-5391,5,2,3,0.797683390602241
45920,703-004-5392,4,1,3,0.3486207416170325
45938,703-004-5391,3,1,2,0.3367545836282657
46176,703-004-5396,6,5,1,2.266595760036324
46186,703-004-5396,6,2,4,0.6528647279348501
46240,703-004-5389,5,2,3,0.8031219542271937
46305,703-004-5393,7,4,3,1.5673742190395354
4638,207-008-2398,3,1,2,0.6764630493617724
46931,703-004-5398,3,1,2,0.6294437467743763
47182,703-004-5382,3,2,1,1.1966102104570804
47276,703-004-5388,4,0,4,0.27920371738274696
4738,703-004-5382,3,3,0,1.3427269163349151
4765,703-004-5381,4,1,3,0.45617749386572864
47699,207-008-2398,4,3,1,1.1757700937568623
48545,703-004-5389,1,1,0,1.129295791603768
48665,703-004-5391,4,1,3,0.5183860521667141
49115,703-004-5386,5,3,2,0.8571120264992247
49521,703-004-5381,5,3,2,0.8059296343777156
49810,703-004-5392,4,1,3,0.597922480565864
49852,703-004-5381,4,2,2,0.7797302653469083
49878,703-004-5386,4,3,1,1.91510801559772
49924,703-004-5386,4,1,3,0.7919326452551593
5081,207-008-2399,1,1,0,0.36730001704854
5572,207-008-2398,4,2,2,0.6697881869171056
5830,703-004-5385,4,3,1,1.0757027469929938
5990,703-004-5384,4,2,2,0.7550325264701345
6280,703-004-5399,9,5,4,0.9688882814680565
6385,703-004-5396,4,2,2,1.8780367246765868
6757,703-004-5391,1,0,1,0.27920371738274696
6846,703-004-5396,4,3,1,1.1959243000940583
6926,703-004-5392,4,2,2,1.6085815101455012
7006,207-008-2399,3,3,0,1.3221957261163937
7037,703-004-5394,3,3,0,1.6248677523500172
7072,703-004-5385,6,3,3,1.427412040589136
7175,703-004-5387,2,1,1,0.4523861636672304
7283,207-008-2399,2,1,1,0.764236751019973
7352,703-004-5398,7,4,3,2.278168669381624
823,703-004-5387,4,1,3,0.3803330488420116
8256,703-004-5386,5,3,2,2.842630824451069
8442,703-004-5391,4,1,3,0.5030843991981873
8671,703-004-5393,4,3,1,1.9776324371599512
8882,703-004-5386,"","","",0.27920371738274696
9047,703-004-5398,4,3,1,1.0657768366020242
9339,703-004-5386,4,3,1,3.3288945098483107
9459,703-004-5380,2,0,2,0.27920371738274696
9580,207-008-2398,5,1,4,0.35831143730785864
961,703-004-5385,4,1,3,1.4616138307431645
9712,207-008-2398,4,2,2,0.4966510625268977
9864,703-004-5386,5,2,3,2.337154601257436
9893,703-004-5396,5,4,1,1.3594491575796723
10244,703-004-5392,5,3,2,0.9420661992354928
10589,207-008-2399,3,1,2,1.4150921115733481
10700,703-004-5387,4,1,3,0.3615196508894215
10703,703-004-5392,2,2,0,1.0775512174766428
10855,703-004-5392,7,3,4,2.1997794664814805
10904,703-004-5392,5,2,3,0.7507344828073783
10918,703-004-5385,4,1,3,0.8430332815516576
1100,703-004-5394,1,1,0,0.6199878320640895
112,703-004-5383,4,1,3,0.7897273217093791
11249,703-004-5392,3,0,3,0.27920371738274696
11500,703-004-5380,4,0,4,0.27920371738274696
11872,703-004-5381,5,3,2,1.2942686005933155
12125,703-004-5384,6,4,2,2.2442490143242377
12603,207-008-2398,10,9,1,2.470878588304573
12967,703-004-5382,7,5,2,1.1423259351756894
13059,703-004-5394,2,1,1,0.4523381704630113
13160,703-004-5384,5,4,1,2.238683995238674
13404,703-004-5386,1,0,1,0.27920371738274696
13419,703-004-5384,1,1,0,0.8695450773238925
13661,703-004-5399,2,2,0,0.9922121421809341
13769,703-004-5383,3,2,1,0.6308183487216091
13806,703-004-5390,3,2,1,0.975081994650432
13902,703-004-5398,1,0,1,0.27920371738274696
13938,703-004-5397,2,2,0,0.5557127073023876
14419,703-004-5383,6,2,4,0.9511189696723421
1470,703-004-5384,3,0,3,0.27920371738274696
14876,703-004-5383,6,4,2,2.7100526290871274
15071,703-004-5381,4,2,2,0.7590833202011942
15180,703-004-5393,6,3,3,1.1726374754665416
15306,703-004-5397,5,2,3,0.9403885662285
15494,703-004-5381,5,3,2,1.0486984075771015
15544,703-004-5396,8,2,6,0.4601230728514773
16178,703-004-5380,6,4,2,1.2175266437975514
16386,703-004-5397,4,2,2,1.8057069177927936
16690,207-008-2398,3,2,1,0.5569934663537652
16978,703-004-5381,3,2,1,1.208295932418848
17071,703-004-5395,5,3,2,1.909597796427882
17138,703-004-5390,4,2,2,1.0126015417987213
17145,703-004-5380,3,1,2,0.8360307181678033
17220,703-004-5392,6,2,4,1.4589420190618214
1728,703-004-5382,3,1,2,0.4031806927841333
17283,703-004-5383,6,2,4,1.545035165789457
17390,703-004-5380,5,3,2,3.3449160631556767
17587,703-004-5385,5,3,2,2.374641261014117
17977,703-004-5381,3,2,1,0.47697301719552604
18174,703-004-5383,1,0,1,0.27920371738274696
18395,703-004-5383,2,0,2,0.27920371738274696
18618,703-004-5382,3,1,2,0.3978652972704144
18710,703-004-5380,3,0,3,0.27920371738274696
18734,703-004-5393,4,2,2,0.6270624607488198
18761,703-004-5399,1,0,1,0.27920371738274696
18799,703-004-5394,3,2,1,5.085832045078467
19311,703-004-5395,4,1,3,0.6242140457946624
19376,703-004-5396,8,5,3,2.6955210053223215
19408,703-004-5382,1,0,1,0.27920371738274696
19530,703-004-5394,2,2,0,1.3048384157024155
19662,703-004-5393,3,1,2,0.33853450732658075
19680,703-004-5394,4,2,2,0.7667034185214984
19843,703-004-5381,2,0,2,0.27920371738274696
20182,207-008-2398,6,5,1,2.0951835013749474
20249,703-004-5381,5,4,1,2.352087757107711
20389,703-004-5385,5,1,4,0.7303550441156587
20969,703-004-5381,4,2,2,1.6067931625587106
21701,703-004-5397,2,2,0,0.6761172872746426
21978,703-004-5382,1,1,0,0.5507781919571136
22685,703-004-5384,6,3,3,1.4598421637711958
22687,703-004-5394,5,3,2,1.0706395558324298
22776,703-004-5397,2,2,0,1.4516623125699057
23278,703-004-5380,4,3,1,0.9115939065569285
23657,703-004-5389,2,1,1,0.3919322182760311
23841,703-004-5395,3,3,0,1.461940213455842
24130,703-004-5391,6,3,3,2.025214002992067
24511,703-004-5382,3,2,1,0.7245455709336582
24562,703-004-5381,4,3,1,1.4787764067432478
24740,703-004-5390,5,2,3,0.8427265004652574
24830,703-004-5394,7,4,3,1.2696773487898774
24840,703-004-5390,5,3,2,1.6815099475741209
24982,207-008-2399,1,1,0,0.5808770519311639
25370,703-004-5387,5,3,2,1.5682886118877932
25449,207-008-2399,2,1,1,0.9899660808988787
25605,703-004-5397,3,0,3,0.27920371738274696
25656,703-004-5390,7,5,2,1.6626785917200253
25754,703-004-5396,5,2,3,0.4668050537691032
2587,703-004-5387,6,3,3,1.2033953388918954
25918,703-004-5399,3,2,1,0.923197930392023
26000,703-004-5394,2,1,1,0.35831143730785864
26125,703-004-5385,6,4,2,1.513600447797872
26317,703-004-5383,4,1,3,0.9128702111156295
26361,703-004-5389,3,1,2,0.6199741374744187
26605,703-004-5382,4,0,4,0.27920371738274696
26706,703-004-5384,6,5,1,2.3088623082966726
26707,703-004-5391,5,1,4,0.623010568037715
26758,703-004-5388,2,1,1,0.8411168416565229
27090,703-004-5397,3,2,1,0.5086485738480445
27410,703-004-5394,5,1,4,0.5213062305072761
27489,703-004-5380,1,0,1,0.27920371738274696
27878,703-004-5396,8,2,6,2.124333068980451
27888,703-004-5389,5,2,3,0.980653217217777
2799,703-004-5382,1,1,0,0.3978652972704144
28228,703-004-5386,5,2,3,1.1761499296389717
28245,703-004-5385,2,1,1,1.1696429197021667
28324,703-004-5391,3,1,2,0.6702464660958329
28330,703-004-5395,6,4,2,1.7469094978645965
28348,703-004-5393,3,2,1,0.5447902732030447
28513,703-004-5390,3,3,0,0.6473641349759065
28750,703-004-5383,7,2,5,1.161157910998782
28812,703-004-5397,4,3,1,1.0019745985186088
2896,703-004-5390,2,1,1,0.3919322182760311
28961,703-004-5381,4,3,1,1.5306322374142192
29575,703-004-5393,4,2,2,0.776715758316819
29677,703-004-5387,1,0,1,0.27920371738274696
29917,703-004-5395,10,7,3,3.2217528367247934
29983,703-004-5393,2,0,2,0.27920371738274696
3074,703-004-5394,3,2,1,0.5967508535657557
31050,207-008-2398,2,1,1,0.4944717480314563
31913,703-004-5389,5,3,2,1.3991439579203115
32012,703-004-5383,3,2,1,0.6886921428131972
32321,703-004-5387,1,1,0,0.4789739680341691
32780,703-004-5393,7,4,3,1.8886440843823646
33109,703-004-5391,4,2,2,0.7528611904343528
33294,207-008-2399,3,1,2,1.8239156675789592
33782,703-004-5390,3,3,0,1.2667297356114395
33845,703-004-5390,1,0,1,0.27920371738274696
33897,703-004-5391,3,2,1,0.8133468855744689
34067,207-008-2398,6,3,3,1.048621945504578
34148,703-004-5396,3,3,0,1.5672901679552464
34214,703-004-5382,3,2,1,0.5473689297065674
34871,703-004-5381,5,1,4,0.3805041752952334
3494,703-004-5388,4,3,1,2.6071531560410075
34980,703-004-5392,4,2,2,0.6918054520031169
